"id","landuse","blue","green","p_application","n_application","Emissions (CH4) (Enteric)","Emissions (CH4) (Rice cultivation)","Emissions (CH4) (Burning crop residues)","Emissions (CH4) (Manure management)","Direct emissions (CH4) (On farm - Energy use)","Direct emissions (CH4) (Food - Energy use)","Emissions (CH4) (Savanna fires)","Emissions (CO2) (Drained organic soils (CO2))","Direct emissions (CO2) (On farm - Energy use)","Direct emissions (CO2) (Food - Energy use)","Direct emissions (N2O) (On farm - Energy use)","Direct emissions (N2O) (Food - Energy use)","Direct emissions (N2O) (Manure management)","Indirect emissions (N2O) (Manure management)","Emissions (N2O) (Savanna fires)","Direct emissions (N2O) (Crop residues)","Indirect emissions (N2O) (Crop residues)","Emissions (N2O) (Burning crop residues)","Direct emissions (N2O) (Manure on pasture)","Indirect emissions (N2O that leaches) (Manure on pasture)","Indirect emissions (N2O that volatilises) (Manure on pasture)","Emissions (N2O) (Drained organic soils (N2O))","Direct emissions (N2O) (Manure applied)","Indirect emissions (N2O) (Manure applied)","Direct emissions (N2O) (Synthetic fertilizers)","Indirect emissions (N2O that leaches) (Synthetic fertilizers)"
"66_c044",2426.00725606263,0,4379,0,15.2838457131946,0,0,0,0,0.000470600372618003,0,0,921.611598666578,3.4871487610994,0,2.82360223570802e-05,0,0,0,0,0,0,0,0,0,0,0.408985640357228,0,0,0.875476605092977,0.196719442996878
"66_c045",15714.2857142857,0,24334,0,9.42857142857143,0,0,0,0,1.66018074993149e-06,0,0,8.72892428107519,0.0123019393569924,0,9.96108449958895e-08,0,0,0,0,0,0,0,0,0,0,0.00387365425076085,0,0,0.00829196269531119,0.00186320259534437
"66_c046",5555.55555555556,0,228501,0,1.66666666666667,0,0,0,0,2.01169861279964e-07,0,0,25.3851369398615,0.00149066867208453,0,1.20701916767978e-08,0,0,0,0,0,0,0,0,0,0,0.0112652189945596,0,0,0.0241143813077927,0.0054184973436035
"66_c047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c049",131083.333333333,1034,53931,0,0,0,0,0,0,0.000123664492375611,0,0,671.179457863701,0.916353888503279,0,7.41986954253667e-06,0,0,0,0,0,0,0,0,0,0,0.297850809132788,0,0,0.637580857303467,0.143264309274021
"66_c050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c052",399.684459637129,3,129,0,0,0,0,0,0,8.59695928029361e-05,0,0,160.715473063502,0.637034682669756,0,5.15817556817616e-06,0,0,0,0,0,0,0,0,0,0,0.071321064927234,0,0,0.152670210473826,0.0343049701064687
"66_c053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c059",13529.4117647059,0,0,0,147.470588235294,0,0,0,0,3.61483859517744e-05,0,0,190.061548339927,0.267859539902648,0,2.16890315710646e-06,0,0,0,0,0,0,0,0,0,0,0.0843440383861894,0,0,0.180547249340286,0.0405689359581089
"66_c060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c062",228.475576617348,0,77402184,0,0.137085345970409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c066",0,0,0,0,0,0,0,0,0,0,520.044115283153,0,0,0,212607.658068339,0,6.57956415776155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c075",0,0,0,0,0,0,0,0,0,0,7.02975224866828,0,0,0,2873.94687963392,0,0.0889399660028801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c087",0,0,0,0,0,0,0,0,0,0,2.66140588358225,0,0,0,1088.05244679989,0,0.0336719332961573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c091",0,0,0,0,0,0,0,0,0,0,52.192882375076,0,0,0,21337.8176264129,0,0.660340936611381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c093",0,0,0,0,0,0,0,0,0,0,1.27195664970786,0,0,0,520.009200203324,0,0.0160927124001539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c096",0,29,0,0,0,9091.86415333988,0,0,303.062138444663,0,0,0.10973670381903,15714.5025500923,0,0,0,0,25.8028375959818,3.8785058599388,0,0,0,0,260.991123491715,29.358134634259,26.1260464176433,6.97365994269562,0,0,0,0
"66_c097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c098",0,2,0,0,0,140.920896993593,0,0,4.24277969443075,0,0,0.00430166710188997,616.006826246365,0,0,0,0,0,0,0,0,0,0,5.15194677180877,1.21222276983736,1.06069492360769,0.273366727004419,0,0,0,0
"66_c099",0,2,0,0,0,1823.56286968718,0,0,62.0663942923349,0,0,0.0749350881277284,10730.8456741742,0,0,0,0,0,0,0,0,0,0,89.1841880602476,20.0120617110799,17.8368376120495,4.76205138474446,0,0,0,0
"66_c100",0,5,0,0,0,148.434066666667,0,0,2092.92034,0,0,0,0,0,0,0,0,11.5112133333333,5.85658222222222,0,0,0,0,0,0,0,0,0,0,0,0
"66_c101",0,0,0,0,0,0,0,0,126.837014036225,0,0,0.0010385994798707,148.729400528271,0,0,0,0,19.8690494894186,0,0,0,0,0,2.49925150810297,0.249925150810297,0.124962575405148,0.0660019787109991,0,0,0,0
"66_c102",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c109",0,0,0,0,0,696.915848723078,0,0,232.305282907693,0,0,0.00624451900270801,894.226875576498,0,0,0,0,0.0504463155065565,0.630578943831956,0,0,0,0,14.8564399166809,1.66472841171636,1.48816630744342,0.39683306054464,0,0,0,0
"66_c110",0,0,0,0,0,43.66066984285,0,0,14.5535566142833,0,0,0.000391209186882722,56.0218919553694,0,0,0,0,0.00316038145804199,0.0395047682255248,0,0,0,0,0.930732339393365,0.104292588115386,0.0932312530122386,0.0248609602879785,0,0,0,0
"66_c111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c113",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c114",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c115",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c116",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c123",0,0,0,0,0,0,0,0,0,4.71421708193341,0,0,0,35376.752697947,0,0.282853024916005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66_c138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c002",2895.34240191081,0,723,3.03258163176138,31.5592321808278,0,0,195.06526320925,0,9.22316183400623,0,0,623609.56858044,68343.6291899862,0,0.553389710040374,0,0,0,0,138.141456240983,31.1215234749801,5.0810650571396,0,0,0,591.652529791775,51.321017702036,21.8119597218762,183.025628411725,41.1801340195728
"67_c003",2804.78121848108,0,650,2.57058198673791,25.803987210026,0,0,0,0,17.6348579079394,0,0,1192353.1571787,130674.297097831,0,1.05809147447636,0,0,0,0,251.461995111779,56.5789489001502,0,0,0,0,1131.25070138976,159.331285419176,67.7174330442,296.426883387206,66.6950245756259
"67_c004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c005",2733.11897106109,0,1581,2.74350482315113,24.5980707395498,0,0,0,0,1.6084924338125,0,0,92737.9850769226,11918.9289345507,0,0.0965095460287503,0,0,0,0,10.4818319821711,2.40208649591421,0,0,0,0,87.9856022790894,25.0575128794424,10.6497003787029,22.414848052768,5.04326336618229
"67_c006",2675.93554664951,0,628,2.68610410172678,24.0834199198456,0,0,0,0,14.8892828398958,0,0,1187924.19672714,110329.585843628,0,0.893356970393746,0,0,0,0,196.661891629015,44.2689115811249,0,0,0,0,1127.04870419867,163.588373192218,69.5267390789553,287.122313368233,64.6015284696387
"67_c007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c009",3508.4202085004,6,2266,0,12.6303127506014,0,0,0,0,0.946630671174454,0,0,56733.8613795002,7014.3828683893,0,0.0567978402704672,0,0,0,0,0,0,0,0,0,0,53.8265195103519,3.12517049137093,1.32822956235091,8.21858696569707,1.84915367118738
"67_c010",331.518257527226,6,116,1.66382383087764,2.98366431774504,0,0,0,0,0.859959580225912,0,0,75421.0828936496,6367.89716131994,0,0.0515975748135547,0,0,0,0,17.0009170818392,3.85485910576587,0,0,0,0,71.5561093702284,12.0005129527508,5.10034128097328,18.229346114208,4.10153989136186
"67_c011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c016",260.972716488731,1,89,0.911160142348754,4.01897983392645,0,0,0,0,0.648309585955454,0,0,36425.7956927135,4803.97403192992,0,0.0388985751573273,0,0,0,0,0,0,0,0,0,0,34.5591460700821,17.758834795645,7.54768721694102,15.0928247950464,3.39583343156617
"67_c017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c018",3841.20566072413,0,1046,4.1911394964161,19.5901488696931,0,0,0,0,0.266740047397071,0,0,68650.1481433347,1976.5437512123,0,0.0160044028438243,0,0,0,0,0,0,0,0,0,0,65.1321529784142,5.38431222037736,2.28838800435981,9.48159879802275,2.13332696962008
"67_c019",5781.58458244111,0,0,0,24.2826552462527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c024",7872.75064267352,0,2378,10.3077924164524,81.0893316195373,0,0,0,0,0.669936216366785,0,0,72229.8453483076,4964.22736327788,0,0.0401961729820071,0,0,0,0,0,0,0,0,0,0,68.5284076446663,11.0475897038753,4.69533911123479,19.9520210828887,4.48913580728929
"67_c025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c030",15000,0,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c031",24.2424242424242,3,10,0.08464,0.24969696969697,0,0,0,0,0.106012415022101,0,0,440.984245097363,785.551995313768,0,0.00636074490132605,0,0,0,0,0,0,0,0,0,0,0.418385889754859,0.0500760217142092,0.021282823637747,0.121812876651913,0.0274074763702005
"67_c032",412.751677852349,67,127,1.44108120805369,4.25134228187919,0,0,0,0,0.70742950161763,0,0,5043.91813424758,5242.05260698664,0,0.0424457700970578,0,0,0,0,0,0,0,0,0,0,4.7854412031929,0.503402013750012,0.213951027073865,1.39327906730319,0.31348297621545
"67_c033",477.433606104724,92,3391,1.66691169235403,4.91756614287866,0,0,0,0,2.40321511622704,0,0,26741.015955064,17807.8240112424,0,0.144192906973622,0,0,0,0,0,0,0,0,0,0,25.3706654550395,3.18292556120801,1.3527760603244,7.3866607839234,1.66197315468199
"67_c034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c040",934.449093444909,0,545,2.03906136680614,4.76569037656904,0,0,0,0,0.020196592858211,0,0,2843.57961744161,149.656753079344,0,0.00121179557149266,0,0,0,0,0,0,0,0,0,0,2.69785962096994,0.121849336497923,0.0517872197168958,0.392740265486454,0.0883652027749501
"67_c041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c044",3884.30649012372,178,5533,0,20.1983937486434,0,0,0,0,0.249194205768409,0,0,24182.0274731074,1845.84427403203,0,0.0149516523461046,0,0,0,0,0,0,0,0,0,0,22.9428130208568,2.27384108355872,0.966405818693699,3.50305956552468,0.78817629879866
"67_c045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c061",282.5,0,2.28e+08,0,1.61025,0,0,0,0,9.68784301069873,0,0,2134182.94404137,71776.0777090459,0,0.581270580641924,0,0,0,0,0,0,0,0,0,0,2024.81616944218,181.371034056441,77.084552619797,309.1622480794,69.5604376293265
"67_c062",466.445664365656,0,550220924,0.508938864389367,6.76346213330201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.167536246605,170.135083016005
"67_c063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c066",0,0,0,0,0,0,0,0,0,0,54.7983389978847,0,0,0,46364.1451762542,0,0.499709948107414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c067",0,0,0,0,0,0,0,0,0,0,8.51137666493161,0,0,0,7201.3624967338,0,0.0776158487526386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c068",0,0,0,0,0,0,0,0,0,0,0.541341144269953,0,0,0,458.021536086715,0,0.00493652837035788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c070",0,0,0,0,0,0,0,0,0,0,1.055743739314,0,0,0,893.250724266754,0,0.00962740219567038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c071",0,0,0,0,0,0,0,0,0,0,11.1143465348037,0,0,0,9403.7006541152,0,0.101352516001789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67_c074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
